order_item_id,order_id,order_date,product_id,product_name,product_category,production_lead_days,quantity,unit_price,order_item_value,customer_name,customer_type,country,region_name
"3506","1749","2025-03-07","21","SkyWire Electrical Harness System","Electrical Systems","25","9","15232.97","137096.73","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3625","1793","2026-10-25","18","EngineGuard Thermal Sensor Module","Engine Components","60","1","72744.30","72744.30","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3626","1793","2026-10-25","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","6","40631.29","243787.74","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3667","1810","2026-06-01","9","SkyFrame Structural Support Panel","Aircraft Components","40","8","24969.13","199753.04","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3668","1810","2026-06-01","2","SkyLink Communication Control Unit","Avionics Systems","50","5","64585.83","322929.15","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3669","1810","2026-06-01","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","4","41923.68","167694.72","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3686","1817","2025-09-27","14","AeroThrust Fuel Control Unit","Engine Components","85","2","123463.29","246926.58","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3732","1834","2025-10-03","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","68432.62","136865.24","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3773","1847","2026-03-21","3","Horizon Weather Radar Module","Avionics Systems","45","3","49758.66","149275.98","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3872","1889","2025-06-15","5","FlightGuard Terrain Awareness System","Avionics Systems","55","4","68514.74","274058.96","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3873","1889","2025-06-15","9","SkyFrame Structural Support Panel","Aircraft Components","40","10","22868.83","228688.30","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3876","1891","2025-06-10","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","8","9350.82","74806.56","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3877","1891","2025-06-10","9","SkyFrame Structural Support Panel","Aircraft Components","40","3","24322.95","72968.85","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3878","1891","2025-06-10","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","10","10813.53","108135.30","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3879","1891","2025-06-10","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","5","17640.26","88201.30","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3898","1899","2026-06-12","5","FlightGuard Terrain Awareness System","Avionics Systems","55","4","74265.79","297063.16","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3899","1899","2026-06-12","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","7","18278.00","127946.00","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3900","1899","2026-06-12","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","5","9670.21","48351.05","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3903","1901","2026-09-18","15","NexaTurbine Nozzle Assembly","Engine Components","110","2","166980.35","333960.70","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3904","1901","2026-09-18","5","FlightGuard Terrain Awareness System","Avionics Systems","55","3","71475.08","214425.24","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3952","1920","2026-06-25","15","NexaTurbine Nozzle Assembly","Engine Components","110","5","179913.17","899565.85","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3953","1920","2026-06-25","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","3","28795.39","86386.17","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3954","1920","2026-06-25","18","EngineGuard Thermal Sensor Module","Engine Components","60","2","76152.10","152304.20","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4081","1968","2026-07-01","3","Horizon Weather Radar Module","Avionics Systems","45","3","46158.29","138474.87","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4082","1968","2026-07-01","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","3","218335.01","655005.03","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4083","1968","2026-07-01","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","96908.64","290725.92","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4084","1968","2026-07-01","30","NexaSound Cabin Communication Panel","Cabin Systems","30","5","14998.36","74991.80","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4095","1974","2025-03-02","28","FlightPanel Interior Control Module","Cabin Systems","25","10","7768.70","77687.00","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4096","1974","2025-03-02","19","AeroPower Distribution Panel","Electrical Systems","40","9","31612.66","284513.94","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4097","1974","2025-03-02","11","FlightCore Control Surface Actuator","Aircraft Components","50","4","37519.81","150079.24","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4118","1981","2026-02-22","21","SkyWire Electrical Harness System","Electrical Systems","25","6","14409.95","86459.70","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4119","1981","2026-02-22","30","NexaSound Cabin Communication Panel","Cabin Systems","30","10","14910.79","149107.90","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4120","1981","2026-02-22","15","NexaTurbine Nozzle Assembly","Engine Components","110","3","183104.00","549312.00","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4121","1981","2026-02-22","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","70732.68","70732.68","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4160","1998","2025-01-03","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","73828.45","147656.90","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4184","2007","2026-09-21","8","NexaGear Landing Gear Actuator","Aircraft Components","70","6","70577.07","423462.42","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4185","2007","2026-09-21","9","SkyFrame Structural Support Panel","Aircraft Components","40","4","23678.32","94713.28","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4221","2025","2026-10-04","14","AeroThrust Fuel Control Unit","Engine Components","85","2","116192.72","232385.44","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4222","2025","2026-10-04","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","8","40102.43","320819.44","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4223","2025","2026-10-04","15","NexaTurbine Nozzle Assembly","Engine Components","110","3","167927.16","503781.48","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4224","2025","2026-10-04","13","TurbineCore Compressor Blade Set","Engine Components","90","3","151484.54","454453.62","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4232","2029","2026-09-07","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","98832.48","296497.44","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4233","2029","2026-09-07","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","5","29664.76","148323.80","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4240","2033","2026-09-18","16","PowerFlow Combustion Liner","Engine Components","95","2","136558.96","273117.92","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4241","2033","2026-09-18","18","EngineGuard Thermal Sensor Module","Engine Components","60","3","78977.51","236932.53","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4242","2033","2026-09-18","20","NexaVolt Power Control Unit","Electrical Systems","35","8","26967.99","215743.92","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4243","2033","2026-09-18","1","AeroNav Flight Management Unit","Avionics Systems","60","4","84454.46","337817.84","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4274","2046","2025-11-13","1","AeroNav Flight Management Unit","Avionics Systems","60","5","81164.92","405824.60","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4275","2046","2025-11-13","22","FlightCell Backup Battery Unit","Electrical Systems","30","6","12610.71","75664.26","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4306","2060","2026-10-09","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","5","18345.13","91725.65","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4326","2071","2026-09-23","18","EngineGuard Thermal Sensor Module","Engine Components","60","3","78222.13","234666.39","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4327","2071","2026-09-23","4","AeroSense Air Data Computer","Avionics Systems","40","4","36480.33","145921.32","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4328","2071","2026-09-23","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","10","9826.04","98260.40","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4329","2071","2026-09-23","14","AeroThrust Fuel Control Unit","Engine Components","85","1","115199.58","115199.58","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4363","2084","2026-06-09","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","7","17971.72","125802.04","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4364","2084","2026-06-09","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","9","42619.90","383579.10","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4451","2123","2026-02-13","19","AeroPower Distribution Panel","Electrical Systems","40","3","33462.38","100387.14","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4459","2127","2026-02-05","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","75460.40","75460.40","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4460","2127","2026-02-05","20","NexaVolt Power Control Unit","Electrical Systems","35","11","26684.38","293528.18","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4461","2127","2026-02-05","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","14","9698.47","135778.58","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4609","2190","2025-11-04","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","7","40616.31","284314.17","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4610","2190","2025-11-04","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","67804.81","135609.62","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4611","2190","2025-11-04","15","NexaTurbine Nozzle Assembly","Engine Components","110","2","170186.37","340372.74","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4612","2190","2025-11-04","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","7","11255.21","78786.47","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4643","2200","2026-05-16","13","TurbineCore Compressor Blade Set","Engine Components","90","5","143143.20","715716.00","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4650","2204","2025-09-25","15","NexaTurbine Nozzle Assembly","Engine Components","110","5","183186.60","915933.00","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4651","2204","2025-09-25","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","66877.64","133755.28","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4652","2204","2025-09-25","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","4","29935.64","119742.56","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4653","2204","2025-09-25","11","FlightCore Control Surface Actuator","Aircraft Components","50","10","37312.07","373120.70","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4738","2237","2025-08-28","14","AeroThrust Fuel Control Unit","Engine Components","85","2","116299.07","232598.14","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4739","2237","2025-08-28","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","7","43642.59","305498.13","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4740","2237","2025-08-28","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","68277.70","136555.40","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4741","2237","2025-08-28","13","TurbineCore Compressor Blade Set","Engine Components","90","3","149619.84","448859.52","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4788","2258","2026-09-09","14","AeroThrust Fuel Control Unit","Engine Components","85","2","121072.43","242144.86","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4789","2258","2026-09-09","6","NexaVision Cockpit Display Unit","Avionics Systems","65","4","94896.03","379584.12","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4797","2261","2025-05-31","21","SkyWire Electrical Harness System","Electrical Systems","25","3","15489.56","46468.68","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4798","2261","2025-05-31","9","SkyFrame Structural Support Panel","Aircraft Components","40","4","23659.45","94637.80","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4799","2261","2025-05-31","4","AeroSense Air Data Computer","Avionics Systems","40","2","36959.16","73918.32","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"4800","2261","2025-05-31","2","SkyLink Communication Control Unit","Avionics Systems","50","1","61345.12","61345.12","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"5075","2374","2025-09-11","13","TurbineCore Compressor Blade Set","Engine Components","90","4","151353.25","605413.00","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"5076","2374","2025-09-11","28","FlightPanel Interior Control Module","Cabin Systems","25","4","7518.33","30073.32","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"5077","2374","2025-09-11","19","AeroPower Distribution Panel","Electrical Systems","40","10","33565.53","335655.30","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"5177","2414","2025-02-22","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","4","18479.39","73917.56","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"5178","2414","2025-02-22","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","9","28931.10","260379.90","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"5179","2414","2025-02-22","8","NexaGear Landing Gear Actuator","Aircraft Components","70","7","69960.53","489723.71","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"5180","2414","2025-02-22","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","6","40275.06","241650.36","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"5184","2416","2026-10-10","2","SkyLink Communication Control Unit","Avionics Systems","50","2","62668.39","125336.78","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"5185","2416","2026-10-10","16","PowerFlow Combustion Liner","Engine Components","95","4","126917.76","507671.04","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
