shipment_id,order_id,order_date,customer_name,customer_type,country,region_name,shipment_date,expected_delivery_date,actual_delivery_date,shipment_status,delivery_performance,days_vs_expected,order_value
"557","590","2026-04-07","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-04-12","2026-04-21","2026-04-20","Delivered","On-Time / Early","-1","181449.72"
"623","661","2026-01-11","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-01-18","2026-01-27","2026-01-26","Delivered","On-Time / Early","-1","325233.16"
"666","709","2025-07-30","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-08-06","2025-08-11","2025-08-09","Delivered","On-Time / Early","-2","545520.91"
"810","865","2026-04-21","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-04-28","2026-05-08","2026-05-08","Delivered","On-Time / Early","0","92386.14"
"840","896","2025-07-19","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-07-23","2025-07-31","2025-07-30","Delivered","On-Time / Early","-1","70762.29"
"854","911","2026-09-03","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-09-07","2026-09-13","2026-09-12","Delivered","On-Time / Early","-1","48701.60"
"867","924","2025-04-18","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-04-21","2025-04-30","2025-04-29","Delivered","On-Time / Early","-1","367700.14"
"868","925","2025-04-19","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-04-21","2025-04-29","2025-04-27","Delivered","On-Time / Early","-2","710011.45"
"892","952","2025-06-10","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-06-18","2025-06-27","2025-06-25","Delivered","On-Time / Early","-2","350760.46"
"910","973","2025-01-05","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-01-12","2025-01-17","2025-01-18","Delivered","Late","1","361236.03"
"914","977","2025-11-26","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-12-02","2025-12-11","2025-12-11","Delivered","On-Time / Early","0","334623.09"
"943","1008","2025-11-22","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-11-25","2025-12-01","2025-11-29","Delivered","On-Time / Early","-2","220557.60"
"991","1060","2026-05-29","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-06-03","2026-06-10","2026-06-13","Delivered","Late","3","82928.84"
"1013","1083","2025-07-04","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-07-06","2025-07-11","2025-07-10","Delivered","On-Time / Early","-1","439381.26"
"1023","1093","2026-06-29","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-07-08","2026-07-17","2026-07-17","Delivered","On-Time / Early","0","309679.60"
"1049","1119","2026-09-06","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-09-11","2026-09-18","2026-09-17","Delivered","On-Time / Early","-1","48979.74"
"1077","1149","2026-12-17","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-12-25","2027-01-01",\N,"In Transit","Not Delivered",\N,"451926.94"
"1112","1187","2026-12-16","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-12-18","2026-12-24",\N,"In Transit","Not Delivered",\N,"186961.47"
"1124","1199","2025-09-03","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-09-11","2025-09-19","2025-09-19","Delivered","On-Time / Early","0","221291.90"
"1137","1213","2025-04-07","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-04-11","2025-04-20","2025-04-20","Delivered","On-Time / Early","0","169032.84"
"1148","1224","2026-12-20","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-12-26","2027-01-03","2027-01-02","Delivered","On-Time / Early","-1","534992.50"
"1158","1234","2026-10-16","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-10-21","2026-10-26",\N,"In Transit","Not Delivered",\N,"228965.31"
"1188","1264","2026-07-21","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-07-31","2026-08-05","2026-08-05","Delivered","On-Time / Early","0","172821.62"
"1235","1311","2026-01-27","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-02-04","2026-02-10","2026-02-10","Delivered","On-Time / Early","0","139338.33"
"1286","1366","2026-02-28","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-03-08","2026-03-13","2026-03-11","Delivered","On-Time / Early","-2","466659.10"
"1290","1371","2026-10-10","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-10-18","2026-10-28",\N,"In Transit","Not Delivered",\N,"371088.46"
"1314","1395","2026-03-31","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-04-06","2026-04-12","2026-04-10","Delivered","On-Time / Early","-2","234139.68"
"1371","1455","2026-04-11","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-04-21","2026-04-28","2026-04-27","Delivered","On-Time / Early","-1","293770.19"
"1378","1462","2025-03-22","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-03-31","2025-04-06","2025-04-12","Delivered","Late","6","293029.92"
"1381","1465","2025-12-18","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-12-26","2026-01-01","2025-12-31","Delivered","On-Time / Early","-1","166444.20"
"1408","1492","2025-04-11","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-04-17","2025-04-26","2025-04-25","Delivered","On-Time / Early","-1","276725.88"
"1441","1527","2026-11-15","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-11-17","2026-11-24","2026-11-22","Delivered","On-Time / Early","-2","251786.52"
"1459","1545","2025-10-05","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-10-14","2025-10-22","2025-10-22","Delivered","On-Time / Early","0","210033.45"
"1466","1553","2026-05-01","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-05-04","2026-05-14","2026-05-13","Delivered","On-Time / Early","-1","358309.57"
"1500","1589","2025-02-26","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-03-02","2025-03-12","2025-03-11","Delivered","On-Time / Early","-1","71118.88"
"1514","1603","2025-07-29","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-08-05","2025-08-12","2025-08-10","Delivered","On-Time / Early","-2","153122.94"
"1537","1629","2026-08-21","Coral Pacific Air","Airline","Australia","Asia-Pacific","2026-08-28","2026-09-05","2026-09-04","Delivered","On-Time / Early","-1","320031.22"
"1558","1650","2025-10-11","Coral Pacific Air","Airline","Australia","Asia-Pacific","2025-10-15","2025-10-20","2025-10-18","Delivered","On-Time / Early","-2","286861.83"
"6","7","2025-06-15","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-06-24","2025-06-29","2025-06-28","Delivered","On-Time / Early","-1","50405.88"
"19","20","2025-08-08","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-08-14","2025-08-22","2025-08-25","Delivered","Late","3","127396.40"
"24","25","2025-07-14","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-07-20","2025-07-28","2025-07-26","Delivered","On-Time / Early","-2","508148.18"
"52","55","2026-03-14","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-03-19","2026-03-27","2026-03-26","Delivered","On-Time / Early","-1","417632.55"
"53","57","2026-08-20","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-08-30","2026-09-06","2026-09-04","Delivered","On-Time / Early","-2","152196.50"
"143","150","2025-02-25","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-03-06","2025-03-14","2025-03-14","Delivered","On-Time / Early","0","296450.96"
"163","171","2026-05-28","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-06-04","2026-06-09","2026-06-09","Delivered","On-Time / Early","0","327112.43"
"179","189","2025-11-15","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-11-19","2025-11-28","2025-11-27","Delivered","On-Time / Early","-1","216729.21"
"187","198","2026-04-03","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-04-07","2026-04-17","2026-04-16","Delivered","On-Time / Early","-1","211841.70"
"202","215","2025-09-08","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-09-11","2025-09-18","2025-09-17","Delivered","On-Time / Early","-1","135105.00"
"211","225","2025-01-09","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-01-18","2025-01-27","2025-01-26","Delivered","On-Time / Early","-1","89884.96"
"255","271","2026-08-23","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-08-31","2026-09-08","2026-09-08","Delivered","On-Time / Early","0","289459.78"
"256","272","2026-09-04","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-09-12","2026-09-19","2026-09-18","Delivered","On-Time / Early","-1","143798.70"
"264","280","2026-07-30","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-08-01","2026-08-07","2026-08-06","Delivered","On-Time / Early","-1","18292.94"
"315","332","2025-04-07","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-04-11","2025-04-18","2025-04-16","Delivered","On-Time / Early","-2","620994.82"
"335","353","2026-01-16","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-01-26","2026-02-04","2026-02-04","Delivered","On-Time / Early","0","270564.75"
"345","364","2025-06-03","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-06-10","2025-06-15","2025-06-15","Delivered","On-Time / Early","0","177731.98"
"353","372","2026-06-04","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-06-09","2026-06-14","2026-06-13","Delivered","On-Time / Early","-1","259207.37"
"357","376","2025-12-27","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-12-31","2026-01-07","2026-01-05","Delivered","On-Time / Early","-2","71485.80"
"408","432","2026-06-12","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-06-18","2026-06-25","2026-06-23","Delivered","On-Time / Early","-2","359814.06"
"462","489","2026-10-19","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-10-22","2026-10-29",\N,"In Transit","Not Delivered",\N,"335200.58"
"485","513","2025-03-01","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-03-03","2025-03-11","2025-03-10","Delivered","On-Time / Early","-1","698639.44"
"488","516","2025-03-07","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-03-11","2025-03-20","2025-03-19","Delivered","On-Time / Early","-1","18507.93"
"512","544","2025-04-05","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-04-10","2025-04-18","2025-04-18","Delivered","On-Time / Early","0","330198.38"
"518","550","2025-09-03","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-09-05","2025-09-14","2025-09-12","Delivered","On-Time / Early","-2","362700.46"
"535","567","2026-06-29","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-07-02","2026-07-10","2026-07-13","Delivered","Late","3","371868.11"
"536","568","2025-10-09","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-10-17","2025-10-22","2025-10-21","Delivered","On-Time / Early","-1","273477.16"
"615","651","2026-10-13","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-10-21","2026-10-30","2026-10-30","Delivered","On-Time / Early","0","462870.52"
"619","657","2025-03-26","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-04-03","2025-04-08","2025-04-08","Delivered","On-Time / Early","0","389704.95"
"624","662","2026-03-28","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-04-03","2026-04-10","2026-04-09","Delivered","On-Time / Early","-1","365731.73"
"691","736","2025-02-06","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-02-14","2025-02-19","2025-02-22","Delivered","Late","3","349023.45"
"714","760","2025-05-04","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-05-13","2025-05-18","2025-05-18","Delivered","On-Time / Early","0","503768.37"
"746","793","2026-05-20","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-05-22","2026-05-28","2026-05-26","Delivered","On-Time / Early","-2","124255.16"
"898","959","2026-07-25","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-07-28","2026-08-03","2026-08-02","Delivered","On-Time / Early","-1","141788.37"
"904","966","2025-10-26","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-11-02","2025-11-09","2025-11-07","Delivered","On-Time / Early","-2","452084.33"
"942","1007","2026-08-10","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-08-12","2026-08-22","2026-08-22","Delivered","On-Time / Early","0","284372.80"
"946","1012","2026-09-26","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-10-02","2026-10-12","2026-10-12","Delivered","On-Time / Early","0","40069.60"
"955","1022","2025-07-30","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-08-05","2025-08-13","2025-08-12","Delivered","On-Time / Early","-1","186276.80"
"958","1025","2025-09-15","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-09-21","2025-09-30","2025-09-29","Delivered","On-Time / Early","-1","217849.20"
"967","1035","2025-01-12","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-01-14","2025-01-19","2025-01-20","Delivered","Late","1","392294.71"
"968","1036","2025-01-06","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-01-11","2025-01-16","2025-01-15","Delivered","On-Time / Early","-1","210954.30"
"983","1052","2026-05-14","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-05-22","2026-05-29","2026-05-29","Delivered","On-Time / Early","0","642055.42"
"988","1057","2025-02-07","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-02-15","2025-02-22","2025-02-22","Delivered","On-Time / Early","0","167306.30"
"1031","1101","2025-01-08","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-01-16","2025-01-26","2025-01-26","Delivered","On-Time / Early","0","458401.63"
"1037","1107","2026-01-15","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-01-17","2026-01-25","2026-01-26","Delivered","Late","1","263908.81"
"1054","1124","2025-04-03","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-04-08","2025-04-14","2025-04-14","Delivered","On-Time / Early","0","207753.49"
"1056","1126","2026-02-18","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-02-24","2026-03-01","2026-02-28","Delivered","On-Time / Early","-1","108572.70"
"1084","1157","2025-08-30","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-09-06","2025-09-13","2025-09-12","Delivered","On-Time / Early","-1","145203.50"
"1114","1189","2026-10-17","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-10-19","2026-10-24","2026-10-22","Delivered","On-Time / Early","-2","234569.68"
"1118","1193","2026-04-26","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-05-02","2026-05-10","2026-05-13","Delivered","Late","3","402808.48"
"1171","1247","2025-09-30","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-10-05","2025-10-12","2025-10-11","Delivered","On-Time / Early","-1","331544.36"
"1173","1249","2025-08-25","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-09-03","2025-09-11","2025-09-10","Delivered","On-Time / Early","-1","544303.96"
"1180","1256","2025-11-19","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-11-21","2025-11-29","2025-11-29","Delivered","On-Time / Early","0","402951.69"
"1199","1275","2025-11-23","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-11-26","2025-12-05","2025-12-06","Delivered","Late","1","74623.28"
"1218","1294","2025-07-28","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-07-31","2025-08-07","2025-08-06","Delivered","On-Time / Early","-1","220594.35"
"1241","1317","2026-07-25","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-07-27","2026-08-05","2026-08-12","Delivered","Late","7","191518.57"
"1258","1335","2025-02-10","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-02-20","2025-02-28","2025-02-26","Delivered","On-Time / Early","-2","467063.90"
"1279","1357","2026-10-06","LionStar Aviation","Airline","Singapore","Asia-Pacific","2026-10-14","2026-10-19","2026-10-17","Delivered","On-Time / Early","-2","239796.34"
"1321","1402","2025-01-24","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-01-27","2025-02-03","2025-02-01","Delivered","On-Time / Early","-2","249149.64"
"1326","1407","2025-12-25","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-12-27","2026-01-06","2026-01-09","Delivered","Late","3","287042.25"
"1344","1426","2025-11-06","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-11-12","2025-11-17","2025-11-16","Delivered","On-Time / Early","-1","269751.90"
"1347","1430","2025-12-17","LionStar Aviation","Airline","Singapore","Asia-Pacific","2025-12-24","2025-12-31","2025-12-29","Delivered","On-Time / Early","-2","311063.96"
